game_count,p1,p1_score,p2,p2_score
3767,greedy,24,random,33
3768,greedy,17,random,42
3769,greedy,16,random,42
3770,greedy,18,random,38
3771,greedy,18,random,57
3772,greedy,18,random,47
3773,greedy,19,random,33
3774,greedy,12,random,38
3775,greedy,23,random,49
3776,greedy,9,random,57
3777,greedy,20,random,58
3778,greedy,26,random,22
3779,greedy,31,random,55
3780,greedy,7,random,66
3781,greedy,16,random,49
3782,greedy,17,random,23
3783,greedy,22,random,19
3784,greedy,31,random,37
3785,greedy,18,random,35
3786,greedy,26,random,29
3787,greedy,25,random,38
3788,greedy,35,random,37
3789,greedy,12,random,66
3790,greedy,21,random,31
3791,greedy,25,random,26
3792,greedy,24,random,19
3793,greedy,17,random,30
3794,greedy,19,random,38
3795,greedy,25,random,24
3796,greedy,18,random,41
3797,greedy,17,random,38
3798,greedy,25,random,52
3799,greedy,20,random,47
3800,greedy,25,random,19
3801,greedy,17,random,20
3802,greedy,9,random,56
3803,greedy,26,random,37
3804,greedy,21,random,37
3805,greedy,20,random,47
3806,greedy,20,random,29
3807,greedy,22,random,47
3808,greedy,20,random,42
3809,greedy,27,random,57
3810,greedy,27,random,47
3811,greedy,19,random,30
3812,greedy,28,random,29
3813,greedy,23,random,29
3814,greedy,13,random,39
3815,greedy,27,random,28
3816,greedy,12,random,61
3817,greedy,20,random,50
3818,greedy,21,random,29
3819,greedy,17,random,51
3820,greedy,19,random,48
3821,greedy,23,random,29
3822,greedy,29,random,38
3823,greedy,16,random,28
3824,greedy,16,random,54
3825,greedy,21,random,29
3826,greedy,18,random,38
3827,greedy,22,random,42
3828,greedy,16,random,42
3829,greedy,25,random,22
3830,greedy,17,random,40
3831,greedy,21,random,33
3832,greedy,16,random,43
3833,greedy,25,random,29
3834,greedy,16,random,57
3835,greedy,9,random,51
3836,greedy,18,random,31
3837,greedy,14,random,44
3838,greedy,13,random,52
3839,greedy,24,random,43
3840,greedy,18,random,42
3841,greedy,26,random,32
3842,greedy,20,random,62
3843,greedy,14,random,50
3844,greedy,20,random,33
3845,greedy,18,random,47
3846,greedy,8,random,42
3847,greedy,27,random,24
3848,greedy,19,random,17
3849,greedy,8,random,63
3850,greedy,22,random,38
3851,greedy,21,random,61
3852,greedy,16,random,47
3853,greedy,16,random,42
3854,greedy,26,random,34
3855,greedy,16,random,33
3856,greedy,12,random,43
3857,greedy,12,random,42
3858,greedy,35,random,33
3859,greedy,22,random,28
3860,greedy,24,random,41
3861,greedy,15,random,29
3862,greedy,22,random,33
3863,greedy,23,random,42
3864,greedy,30,random,25
3865,greedy,25,random,44
3866,greedy,27,random,23
3867,greedy,17,random,58
3868,greedy,16,random,50
3869,greedy,26,random,45
3870,greedy,14,random,54
3871,greedy,24,random,44
3872,greedy,7,random,55
3873,greedy,24,random,32
3874,greedy,18,random,38
3875,greedy,31,random,42
3876,greedy,17,random,40
3877,greedy,27,random,43
3878,greedy,17,random,61
3879,greedy,17,random,33
3880,greedy,17,random,56
3881,greedy,17,random,47
3882,greedy,28,random,41
3883,greedy,28,random,38
3884,greedy,19,random,37
3885,greedy,17,random,50
3886,greedy,22,random,38
3887,greedy,18,random,51
3888,greedy,26,random,23
3889,greedy,22,random,42
3890,greedy,17,random,32
3891,greedy,17,random,58
3892,greedy,22,random,17
3893,greedy,21,random,49
3894,greedy,27,random,39
3895,greedy,20,random,37
3896,greedy,21,random,60
3897,greedy,28,random,28
3898,greedy,22,random,33
3899,greedy,16,random,28
3900,greedy,13,random,55
3901,greedy,23,random,34
3902,greedy,20,random,26
3903,greedy,9,random,45
3904,greedy,22,random,35
3905,greedy,22,random,33
3906,greedy,23,random,38
3907,greedy,39,random,38
3908,greedy,19,random,23
3909,greedy,23,random,29
3910,greedy,25,random,23
3911,greedy,19,random,33
3912,greedy,23,random,22
3913,greedy,20,random,34
3914,greedy,22,random,31
3915,greedy,21,random,52
3916,greedy,23,random,38
3917,greedy,19,random,29
3918,greedy,19,random,50
3919,greedy,25,random,27
3920,greedy,18,random,40
3921,greedy,25,random,46
3922,greedy,9,random,55
3923,greedy,19,random,61
3924,greedy,22,random,25
3925,greedy,18,random,46
3926,greedy,22,random,59
3927,greedy,13,random,71
3928,greedy,14,random,36
3929,greedy,18,random,44
3930,greedy,12,random,38
3931,greedy,16,random,51
3932,greedy,24,random,19
3933,greedy,25,random,33
3934,greedy,21,random,33
3935,greedy,17,random,25
3936,greedy,17,random,69
3937,greedy,21,random,31
3938,greedy,25,random,24
3939,greedy,12,random,28
3940,greedy,13,random,33
3941,greedy,19,random,39
3942,greedy,18,random,22
3943,greedy,27,random,28
3944,greedy,18,random,56
3945,greedy,27,random,31
3946,greedy,19,random,42
3947,greedy,17,random,37
3948,greedy,20,random,34
3949,greedy,20,random,43
3950,greedy,22,random,42
3951,greedy,17,random,34
3952,greedy,17,random,59
3953,greedy,18,random,42
3954,greedy,14,random,56
3955,greedy,19,random,46
3956,greedy,19,random,14
3957,greedy,13,random,29
3958,greedy,12,random,64
3959,greedy,9,random,42
3960,greedy,26,random,37
3961,greedy,26,random,34
3962,greedy,20,random,29
3963,greedy,26,random,42
3964,greedy,16,random,24
3965,greedy,16,random,28
3966,greedy,24,random,32
3967,greedy,18,random,32
3968,greedy,15,random,23
3969,greedy,24,random,30
3970,greedy,20,random,29
3971,greedy,21,random,48
3972,greedy,19,random,33
3973,greedy,24,random,40
3974,greedy,29,random,24
3975,greedy,13,random,54
3976,greedy,31,random,24
3977,greedy,21,random,43
3978,greedy,18,random,43
3979,greedy,10,random,52
3980,greedy,21,random,28
3981,greedy,18,random,47
3982,greedy,16,random,34
3983,greedy,21,random,53
3984,greedy,21,random,33
3985,greedy,23,random,40
3986,greedy,25,random,36
3987,greedy,20,random,31
3988,greedy,18,random,33
3989,greedy,18,random,29
3990,greedy,15,random,50
3991,greedy,24,random,50
3992,greedy,12,random,60
3993,greedy,21,random,49
3994,greedy,28,random,36
3995,greedy,20,random,32
3996,greedy,13,random,41
3997,greedy,28,random,46
3998,greedy,24,random,35
3999,greedy,21,random,38
4000,greedy,18,random,36
4001,greedy,27,random,24
4002,greedy,23,random,32
4003,greedy,17,random,45
4004,greedy,22,random,27
4005,greedy,13,random,51
4006,greedy,19,random,51
4007,greedy,22,random,19
4008,greedy,14,random,50
4009,greedy,16,random,44
4010,greedy,21,random,37
4011,greedy,14,random,32
4012,greedy,26,random,44
4013,greedy,17,random,42
4014,greedy,29,random,23
4015,greedy,20,random,32
4016,greedy,26,random,33
4017,greedy,23,random,36
4018,greedy,20,random,29
4019,greedy,30,random,40
4020,greedy,17,random,47
4021,greedy,13,random,61
4022,greedy,16,random,35
4023,greedy,12,random,59
4024,greedy,28,random,56
4025,greedy,21,random,35
4026,greedy,18,random,28
4027,greedy,27,random,24
4028,greedy,30,random,39
4029,greedy,18,random,28
4030,greedy,24,random,37
4031,greedy,17,random,41
4032,greedy,15,random,46
4033,greedy,18,random,24
4034,greedy,17,random,45
4035,greedy,26,random,29
4036,greedy,15,random,60
4037,greedy,17,random,50
4038,greedy,12,random,60
4039,greedy,25,random,33
4040,greedy,18,random,29
4041,greedy,19,random,32
4042,greedy,22,random,44
4043,greedy,18,random,20
4044,greedy,27,random,28
4045,greedy,31,random,34
4046,greedy,17,random,63
4047,greedy,9,random,52
4048,greedy,16,random,46
4049,greedy,23,random,28
4050,greedy,18,random,19
4051,greedy,18,random,41
4052,greedy,22,random,46
4053,greedy,25,random,42
4054,greedy,24,random,24
4055,greedy,18,random,51
4056,greedy,17,random,28
4057,greedy,14,random,38
4058,greedy,16,random,46
4059,greedy,23,random,34
4060,greedy,14,random,32
4061,greedy,18,random,28
4062,greedy,17,random,30
4063,greedy,16,random,51
4064,greedy,27,random,27
4065,greedy,17,random,61
4066,greedy,25,random,28
4067,greedy,19,random,35
4068,greedy,26,random,32
4069,greedy,21,random,38
4070,greedy,24,random,28
4071,greedy,21,random,47
4072,greedy,31,random,28
4073,greedy,21,random,33
4074,greedy,20,random,45
4075,greedy,15,random,37
4076,greedy,25,random,60
4077,greedy,21,random,53
4078,greedy,36,random,42
4079,greedy,16,random,57
4080,greedy,25,random,24
4081,greedy,23,random,33
4082,greedy,21,random,32
4083,greedy,30,random,23
4084,greedy,17,random,28
4085,greedy,19,random,31
4086,greedy,20,random,25
4087,greedy,13,random,55
4088,greedy,11,random,47
4089,greedy,16,random,61
4090,greedy,21,random,39
4091,greedy,13,random,43
4092,greedy,18,random,22
4093,greedy,19,random,28
4094,greedy,21,random,29
4095,greedy,17,random,52
4096,greedy,28,random,19
4097,greedy,21,random,55
4098,greedy,17,random,47
4099,greedy,18,random,29
4100,greedy,13,random,38
4101,greedy,18,random,29
4102,greedy,23,random,32
4103,greedy,16,random,48
4104,greedy,23,random,27
4105,greedy,20,random,43
4106,greedy,21,random,32
4107,greedy,23,random,30
4108,greedy,12,random,48
4109,greedy,14,random,38
4110,greedy,13,random,55
4111,greedy,25,random,59
4112,greedy,21,random,33
4113,greedy,17,random,40
4114,greedy,21,random,37
4115,greedy,14,random,33
4116,greedy,13,random,61
4117,greedy,18,random,33
4118,greedy,17,random,45
4119,greedy,22,random,33
4120,greedy,23,random,38
4121,greedy,13,random,47
4122,greedy,17,random,57
4123,greedy,28,random,57
4124,greedy,18,random,43
4125,greedy,30,random,34
4126,greedy,23,random,54
4127,greedy,21,random,28
4128,greedy,18,random,38
4129,greedy,16,random,58
4130,greedy,14,random,52
4131,greedy,21,random,28
4132,greedy,16,random,46
4133,greedy,26,random,32
4134,greedy,16,random,60
4135,greedy,23,random,22
4136,greedy,31,random,32
4137,greedy,17,random,48
4138,greedy,16,random,52
4139,greedy,19,random,24
4140,greedy,21,random,46
4141,greedy,20,random,26
4142,greedy,14,random,37
4143,greedy,25,random,24
4144,greedy,26,random,53
4145,greedy,13,random,48
4146,greedy,21,random,33
4147,greedy,12,random,44
4148,greedy,23,random,24
4149,greedy,14,random,43
4150,greedy,19,random,47
4151,greedy,20,random,31
4152,greedy,17,random,29
4153,greedy,22,random,51
4154,greedy,19,random,61
4155,greedy,32,random,33
4156,greedy,14,random,28
4157,greedy,27,random,37
4158,greedy,15,random,64
4159,greedy,18,random,33
4160,greedy,8,random,58
4161,greedy,18,random,55
4162,greedy,23,random,38
4163,greedy,21,random,36
4164,greedy,22,random,24
4165,greedy,14,random,28
4166,greedy,21,random,40
4167,greedy,18,random,32
4168,greedy,16,random,29
4169,greedy,16,random,53
4170,greedy,18,random,54
4171,greedy,22,random,23
4172,greedy,13,random,28
4173,greedy,17,random,58
4174,greedy,22,random,52
4175,greedy,21,random,20
4176,greedy,23,random,52
4177,greedy,13,random,41
4178,greedy,8,random,65
4179,greedy,28,random,38
4180,greedy,30,random,52
4181,greedy,34,random,23
4182,greedy,17,random,46
4183,greedy,23,random,23
4184,greedy,23,random,34
4185,greedy,37,random,33
4186,greedy,18,random,50
4187,greedy,9,random,55
4188,greedy,18,random,19
4189,greedy,20,random,46
4190,greedy,16,random,35
4191,greedy,17,random,53
4192,greedy,24,random,54
4193,greedy,16,random,31
4194,greedy,24,random,41
4195,greedy,16,random,60
4196,greedy,14,random,34
4197,greedy,18,random,35
4198,greedy,21,random,27
4199,greedy,14,random,36
4200,greedy,20,random,31
4201,greedy,26,random,49
4202,greedy,12,random,58
4203,greedy,27,random,53
4204,greedy,17,random,29
4205,greedy,20,random,45
4206,greedy,22,random,28
4207,greedy,27,random,28
4208,greedy,24,random,24
4209,greedy,22,random,51
4210,greedy,18,random,50
4211,greedy,27,random,27
4212,greedy,24,random,42
4213,greedy,22,random,24
4214,greedy,16,random,52
4215,greedy,14,random,56
4216,greedy,13,random,43
4217,greedy,31,random,28
4218,greedy,26,random,27
4219,greedy,13,random,53
4220,greedy,23,random,49
4221,greedy,15,random,28
4222,greedy,18,random,33
4223,greedy,17,random,29
4224,greedy,23,random,39
4225,greedy,22,random,56
4226,greedy,24,random,34
4227,greedy,19,random,46
4228,greedy,20,random,59
4229,greedy,25,random,50
4230,greedy,13,random,19
4231,greedy,19,random,27
4232,greedy,24,random,41
4233,greedy,19,random,37
4234,greedy,23,random,28
4235,greedy,20,random,53
4236,greedy,16,random,37
4237,greedy,22,random,28
4238,greedy,22,random,31
4239,greedy,10,random,51
4240,greedy,8,random,52
4241,greedy,18,random,58
4242,greedy,22,random,41
4243,greedy,22,random,29
4244,greedy,19,random,23
4245,greedy,21,random,28
4246,greedy,26,random,33
4247,greedy,21,random,32
4248,greedy,21,random,46
4249,greedy,21,random,38
4250,greedy,18,random,28
4251,greedy,17,random,39
4252,greedy,33,random,33
4253,greedy,23,random,33
4254,greedy,25,random,28
4255,greedy,22,random,33
4256,greedy,8,random,62
4257,greedy,25,random,23
4258,greedy,17,random,42
4259,greedy,17,random,43
4260,greedy,8,random,59
4261,greedy,29,random,53
4262,greedy,17,random,37
4263,greedy,15,random,14
4264,greedy,25,random,24
4265,greedy,17,random,38
4266,greedy,24,random,46
4267,greedy,17,random,33
4268,greedy,20,random,36
4269,greedy,15,random,29
4270,greedy,18,random,29
4271,greedy,11,random,54
4272,greedy,16,random,32
4273,greedy,19,random,39
4274,greedy,18,random,42
4275,greedy,24,random,28
4276,greedy,21,random,34
4277,greedy,27,random,24
4278,greedy,13,random,33
4279,greedy,15,random,29
4280,greedy,18,random,42
4281,greedy,14,random,37
4282,greedy,19,random,58
4283,greedy,13,random,32
4284,greedy,21,random,28
4285,greedy,21,random,32
4286,greedy,7,random,53
4287,greedy,21,random,54
4288,greedy,21,random,38
4289,greedy,24,random,47
4290,greedy,20,random,55
4291,greedy,18,random,63
4292,greedy,11,random,63
4293,greedy,22,random,39
4294,greedy,17,random,41
4295,greedy,12,random,35
4296,greedy,22,random,38
4297,greedy,11,random,48
4298,greedy,23,random,38
4299,greedy,11,random,62
4300,greedy,13,random,47
4301,greedy,17,random,54
4302,greedy,22,random,25
4303,greedy,26,random,24
4304,greedy,25,random,29
4305,greedy,20,random,50
4306,greedy,25,random,29
4307,greedy,16,random,43
4308,greedy,16,random,19
4309,greedy,21,random,31
4310,greedy,12,random,55
4311,greedy,7,random,65
4312,greedy,26,random,43
4313,greedy,17,random,51
4314,greedy,24,random,50
4315,greedy,21,random,46
4316,greedy,23,random,29
4317,greedy,18,random,37
4318,greedy,18,random,19
4319,greedy,12,random,54
4320,greedy,24,random,43
4321,greedy,16,random,24
4322,greedy,25,random,51
4323,greedy,17,random,41
4324,greedy,25,random,32
4325,greedy,30,random,38
4326,greedy,23,random,53
4327,greedy,11,random,70
4328,greedy,16,random,65
4329,greedy,18,random,50
4330,greedy,22,random,49
4331,greedy,28,random,49
4332,greedy,12,random,25
4333,greedy,25,random,29
4334,greedy,13,random,50
4335,greedy,21,random,28
4336,greedy,24,random,24
4337,greedy,19,random,50
4338,greedy,22,random,37
4339,greedy,20,random,45
4340,greedy,17,random,28
4341,greedy,17,random,35
4342,greedy,23,random,58
4343,greedy,29,random,37
4344,greedy,26,random,24
4345,greedy,19,random,27
4346,greedy,22,random,43
4347,greedy,21,random,52
4348,greedy,25,random,38
4349,greedy,12,random,59
4350,greedy,17,random,59
4351,greedy,17,random,26
4352,greedy,18,random,50
4353,greedy,23,random,39
4354,greedy,22,random,46
4355,greedy,14,random,20
4356,greedy,15,random,24
4357,greedy,8,random,46
4358,greedy,25,random,29
4359,greedy,25,random,32
4360,greedy,25,random,46
4361,greedy,19,random,19
4362,greedy,22,random,37
4363,greedy,23,random,45
4364,greedy,26,random,33
4365,greedy,22,random,42
4366,greedy,17,random,54
4367,greedy,27,random,23
4368,greedy,18,random,36
4369,greedy,13,random,61
4370,greedy,19,random,37
4371,greedy,24,random,24
4372,greedy,12,random,20
4373,greedy,14,random,56
4374,greedy,25,random,34
4375,greedy,13,random,31
4376,greedy,22,random,24
4377,greedy,13,random,33
4378,greedy,16,random,46
4379,greedy,9,random,57
4380,greedy,14,random,15
4381,greedy,24,random,26
4382,greedy,23,random,40
4383,greedy,21,random,32
4384,greedy,14,random,25
4385,greedy,13,random,45
4386,greedy,22,random,24
4387,greedy,21,random,29
4388,greedy,24,random,39
4389,greedy,20,random,41
4390,greedy,15,random,38
4391,greedy,8,random,62
4392,greedy,17,random,56
4393,greedy,18,random,45
4394,greedy,12,random,31
4395,greedy,18,random,33
4396,greedy,12,random,41
4397,greedy,22,random,34
4398,greedy,17,random,24
4399,greedy,16,random,51
4400,greedy,26,random,41
4401,greedy,22,random,30
4402,greedy,7,random,46
4403,greedy,14,random,51
4404,greedy,18,random,40
4405,greedy,18,random,54
4406,greedy,17,random,28
4407,greedy,9,random,41
4408,greedy,19,random,23
4409,greedy,23,random,23
4410,greedy,23,random,46
4411,greedy,25,random,27
4412,greedy,26,random,38
4413,greedy,13,random,42
4414,greedy,12,random,43
4415,greedy,17,random,34
4416,greedy,21,random,24
4417,greedy,17,random,27
4418,greedy,22,random,33
4419,greedy,22,random,34
4420,greedy,24,random,32
4421,greedy,16,random,65
4422,greedy,12,random,42
4423,greedy,15,random,29
4424,greedy,20,random,43
4425,greedy,26,random,42
4426,greedy,21,random,53
4427,greedy,22,random,28
4428,greedy,25,random,39
4429,greedy,31,random,55
4430,greedy,19,random,50
4431,greedy,32,random,35
4432,greedy,28,random,19
4433,greedy,15,random,46
4434,greedy,23,random,51
4435,greedy,18,random,24
4436,greedy,19,random,26
4437,greedy,25,random,29
4438,greedy,21,random,32
4439,greedy,20,random,31
4440,greedy,22,random,29
4441,greedy,19,random,48
4442,greedy,25,random,46
4443,greedy,23,random,42
4444,greedy,22,random,29
4445,greedy,21,random,33
4446,greedy,15,random,29
4447,greedy,17,random,36
4448,greedy,16,random,46
4449,greedy,27,random,32
4450,greedy,16,random,25
4451,greedy,28,random,40
4452,greedy,23,random,38
4453,greedy,17,random,38
4454,greedy,20,random,48
4455,greedy,25,random,40
4456,greedy,26,random,33
4457,greedy,13,random,41
4458,greedy,13,random,50
4459,greedy,16,random,56
4460,greedy,21,random,39
4461,greedy,20,random,20
4462,greedy,22,random,31
4463,greedy,19,random,27
4464,greedy,13,random,24
4465,greedy,34,random,34
4466,greedy,24,random,56
4467,greedy,18,random,45
4468,greedy,12,random,28
4469,greedy,16,random,29
4470,greedy,13,random,32
4471,greedy,12,random,49
4472,greedy,18,random,59
4473,greedy,13,random,62
4474,greedy,25,random,45
4475,greedy,23,random,19
4476,greedy,22,random,34
4477,greedy,23,random,33
4478,greedy,21,random,33
4479,greedy,11,random,53
4480,greedy,14,random,50
4481,greedy,22,random,34
4482,greedy,17,random,47
4483,greedy,9,random,47
4484,greedy,23,random,23
4485,greedy,25,random,26
4486,greedy,23,random,29
4487,greedy,19,random,39
4488,greedy,19,random,55
4489,greedy,24,random,46
4490,greedy,7,random,66
4491,greedy,11,random,61
4492,greedy,28,random,32
4493,greedy,21,random,38
4494,greedy,35,random,48
